User ID,Service ID,Service Type,Rating,Review
User_943,Service_18,Pest control,5,"""Excellent service!"""
User_704,Service_6,Washing Machine Repair,1,"""Excellent service!"""
User_281,Service_9,Men/kids haircut,2,"""Could be better."""
User_1571,Service_18,Pest control,5,"""Not happy with the service."""
User_1905,Service_12,Hair colour,2,"""Satisfactory work."""
User_1213,Service_20,Home painting,3,"""Excellent service!"""
User_400,Service_14,Bathroom cleaning,3,"""Excellent service!"""
User_750,Service_17,Laptop Repair,4,"""Not happy with the service."""
User_681,Service_13,Massage,4,"""Excellent service!"""
User_1699,Service_8,Microwave Repair,4,"""Excellent service!"""
User_1448,Service_19,Full home cleaning,5,"""Not happy with the service."""
User_582,Service_20,Home painting,1,"""Satisfactory work."""
User_1479,Service_10,Face care,3,"""Not happy with the service."""
User_953,Service_16,Chimney Repair,5,"""Could be better."""
User_898,Service_2,Plumber,1,"""Good job overall."""
User_1967,Service_3,Carpenter,2,"""Could be better."""
User_1905,Service_7,Water Purifier Repair,2,"""Could be better."""
User_490,Service_5,Refrigerator Repair,3,"""Satisfactory work."""
User_1316,Service_14,Bathroom cleaning,2,"""Satisfactory work."""
User_602,Service_12,Hair colour,5,"""Not happy with the service."""
User_363,Service_6,Washing Machine Repair,3,"""Not happy with the service."""
User_646,Service_17,Laptop Repair,3,"""Excellent service!"""
User_38,Service_19,Full home cleaning,2,"""Good job overall."""
User_1256,Service_6,Washing Machine Repair,5,"""Could be better."""
User_1566,Service_6,Washing Machine Repair,4,"""Could be better."""
User_1190,Service_3,Carpenter,3,"""Satisfactory work."""
User_1227,Service_3,Carpenter,1,"""Satisfactory work."""
User_1850,Service_3,Carpenter,4,"""Could be better."""
User_1702,Service_1,Electrician,5,"""Not happy with the service."""
User_1876,Service_13,Massage,4,"""Not happy with the service."""
User_257,Service_4,AC Repair Service,1,"""Satisfactory work."""
User_462,Service_4,AC Repair Service,3,"""Could be better."""
User_94,Service_11,Shave/beard grooming,5,"""Satisfactory work."""
User_106,Service_10,Face care,4,"""Good job overall."""
User_417,Service_14,Bathroom cleaning,2,"""Could be better."""
User_81,Service_20,Home painting,2,"""Good job overall."""
User_488,Service_12,Hair colour,1,"""Excellent service!"""
User_368,Service_5,Refrigerator Repair,3,"""Excellent service!"""
User_120,Service_7,Water Purifier Repair,3,"""Excellent service!"""
User_148,Service_18,Pest control,4,"""Good job overall."""
User_1140,Service_18,Pest control,4,"""Satisfactory work."""
User_173,Service_4,AC Repair Service,1,"""Satisfactory work."""
User_1082,Service_11,Shave/beard grooming,4,"""Satisfactory work."""
User_1697,Service_16,Chimney Repair,3,"""Good job overall."""
User_883,Service_10,Face care,2,"""Excellent service!"""
User_1317,Service_7,Water Purifier Repair,1,"""Could be better."""
User_428,Service_14,Bathroom cleaning,1,"""Good job overall."""
User_642,Service_14,Bathroom cleaning,5,"""Satisfactory work."""
User_284,Service_5,Refrigerator Repair,2,"""Satisfactory work."""
User_1541,Service_4,AC Repair Service,2,"""Good job overall."""
User_1989,Service_18,Pest control,5,"""Excellent service!"""
User_1363,Service_1,Electrician,3,"""Good job overall."""
User_1213,Service_4,AC Repair Service,4,"""Good job overall."""
User_577,Service_9,Men/kids haircut,1,"""Could be better."""
User_152,Service_14,Bathroom cleaning,4,"""Could be better."""
User_387,Service_11,Shave/beard grooming,1,"""Could be better."""
User_1304,Service_18,Pest control,5,"""Satisfactory work."""
User_1190,Service_1,Electrician,2,"""Could be better."""
User_577,Service_17,Laptop Repair,4,"""Excellent service!"""
User_1647,Service_10,Face care,1,"""Excellent service!"""
User_1939,Service_2,Plumber,2,"""Satisfactory work."""
User_1075,Service_20,Home painting,3,"""Excellent service!"""
User_450,Service_13,Massage,2,"""Not happy with the service."""
User_64,Service_16,Chimney Repair,3,"""Could be better."""
User_573,Service_3,Carpenter,3,"""Good job overall."""
User_1615,Service_15,Kitchen cleaning,1,"""Satisfactory work."""
User_440,Service_12,Hair colour,2,"""Could be better."""
User_1019,Service_15,Kitchen cleaning,1,"""Good job overall."""
User_701,Service_8,Microwave Repair,4,"""Not happy with the service."""
User_531,Service_4,AC Repair Service,4,"""Excellent service!"""
User_1487,Service_6,Washing Machine Repair,4,"""Good job overall."""
User_408,Service_15,Kitchen cleaning,4,"""Could be better."""
User_689,Service_13,Massage,4,"""Excellent service!"""
User_1872,Service_14,Bathroom cleaning,1,"""Excellent service!"""
User_1740,Service_1,Electrician,4,"""Could be better."""
User_1292,Service_2,Plumber,3,"""Satisfactory work."""
User_879,Service_5,Refrigerator Repair,3,"""Good job overall."""
User_1218,Service_14,Bathroom cleaning,2,"""Could be better."""
User_890,Service_6,Washing Machine Repair,4,"""Good job overall."""
User_1319,Service_16,Chimney Repair,3,"""Satisfactory work."""
User_13,Service_11,Shave/beard grooming,2,"""Good job overall."""
User_1315,Service_10,Face care,3,"""Good job overall."""
User_1728,Service_3,Carpenter,3,"""Satisfactory work."""
User_436,Service_19,Full home cleaning,3,"""Good job overall."""
User_886,Service_19,Full home cleaning,4,"""Could be better."""
User_1966,Service_2,Plumber,4,"""Not happy with the service."""
User_700,Service_18,Pest control,5,"""Satisfactory work."""
User_1063,Service_11,Shave/beard grooming,2,"""Could be better."""
User_1732,Service_11,Shave/beard grooming,4,"""Excellent service!"""
User_721,Service_17,Laptop Repair,5,"""Satisfactory work."""
User_1068,Service_4,AC Repair Service,5,"""Could be better."""
User_504,Service_3,Carpenter,3,"""Good job overall."""
User_305,Service_18,Pest control,3,"""Good job overall."""
User_861,Service_13,Massage,5,"""Not happy with the service."""
User_561,Service_15,Kitchen cleaning,2,"""Good job overall."""
User_548,Service_18,Pest control,3,"""Not happy with the service."""
User_125,Service_10,Face care,4,"""Excellent service!"""
User_497,Service_14,Bathroom cleaning,1,"""Good job overall."""
User_512,Service_4,AC Repair Service,3,"""Good job overall."""
User_1599,Service_10,Face care,5,"""Not happy with the service."""
User_895,Service_7,Water Purifier Repair,5,"""Not happy with the service."""
User_1403,Service_5,Refrigerator Repair,1,"""Could be better."""
User_113,Service_10,Face care,2,"""Satisfactory work."""
User_536,Service_16,Chimney Repair,4,"""Good job overall."""
User_1668,Service_17,Laptop Repair,5,"""Could be better."""
User_1698,Service_11,Shave/beard grooming,2,"""Excellent service!"""
User_485,Service_11,Shave/beard grooming,5,"""Could be better."""
User_918,Service_4,AC Repair Service,2,"""Good job overall."""
User_603,Service_3,Carpenter,3,"""Could be better."""
User_755,Service_14,Bathroom cleaning,5,"""Satisfactory work."""
User_1294,Service_15,Kitchen cleaning,5,"""Good job overall."""
User_210,Service_16,Chimney Repair,3,"""Not happy with the service."""
User_1647,Service_11,Shave/beard grooming,5,"""Satisfactory work."""
User_1950,Service_10,Face care,5,"""Not happy with the service."""
User_371,Service_14,Bathroom cleaning,3,"""Not happy with the service."""
User_1111,Service_6,Washing Machine Repair,2,"""Satisfactory work."""
User_842,Service_4,AC Repair Service,3,"""Satisfactory work."""
User_265,Service_9,Men/kids haircut,3,"""Not happy with the service."""
User_1060,Service_17,Laptop Repair,4,"""Not happy with the service."""
User_1177,Service_17,Laptop Repair,1,"""Could be better."""
User_1009,Service_3,Carpenter,5,"""Good job overall."""
User_1411,Service_15,Kitchen cleaning,1,"""Excellent service!"""
User_1696,Service_10,Face care,2,"""Excellent service!"""
User_924,Service_20,Home painting,2,"""Satisfactory work."""
User_173,Service_5,Refrigerator Repair,3,"""Not happy with the service."""
User_767,Service_18,Pest control,1,"""Good job overall."""
User_1484,Service_4,AC Repair Service,3,"""Could be better."""
User_1047,Service_7,Water Purifier Repair,3,"""Good job overall."""
User_415,Service_11,Shave/beard grooming,1,"""Excellent service!"""
User_251,Service_18,Pest control,1,"""Excellent service!"""
User_1201,Service_9,Men/kids haircut,2,"""Good job overall."""
User_1641,Service_8,Microwave Repair,4,"""Not happy with the service."""
User_952,Service_16,Chimney Repair,2,"""Satisfactory work."""
User_891,Service_8,Microwave Repair,5,"""Excellent service!"""
User_1124,Service_3,Carpenter,1,"""Excellent service!"""
User_1484,Service_20,Home painting,5,"""Not happy with the service."""
User_58,Service_14,Bathroom cleaning,2,"""Good job overall."""
User_518,Service_10,Face care,2,"""Not happy with the service."""
User_1189,Service_18,Pest control,2,"""Satisfactory work."""
User_1492,Service_7,Water Purifier Repair,3,"""Could be better."""
User_1421,Service_17,Laptop Repair,3,"""Could be better."""
User_1076,Service_1,Electrician,2,"""Could be better."""
User_1027,Service_18,Pest control,4,"""Good job overall."""
User_861,Service_6,Washing Machine Repair,3,"""Good job overall."""
User_491,Service_19,Full home cleaning,2,"""Not happy with the service."""
User_471,Service_9,Men/kids haircut,3,"""Could be better."""
User_1750,Service_13,Massage,3,"""Excellent service!"""
User_1316,Service_4,AC Repair Service,4,"""Satisfactory work."""
User_152,Service_7,Water Purifier Repair,5,"""Could be better."""
User_1053,Service_2,Plumber,1,"""Could be better."""
User_238,Service_14,Bathroom cleaning,5,"""Satisfactory work."""
User_166,Service_16,Chimney Repair,5,"""Not happy with the service."""
User_368,Service_3,Carpenter,1,"""Not happy with the service."""
User_1281,Service_6,Washing Machine Repair,1,"""Good job overall."""
User_1150,Service_15,Kitchen cleaning,1,"""Excellent service!"""
User_1416,Service_18,Pest control,3,"""Excellent service!"""
User_956,Service_5,Refrigerator Repair,5,"""Could be better."""
User_434,Service_14,Bathroom cleaning,2,"""Satisfactory work."""
User_952,Service_6,Washing Machine Repair,3,"""Excellent service!"""
User_514,Service_8,Microwave Repair,1,"""Not happy with the service."""
User_1006,Service_19,Full home cleaning,3,"""Satisfactory work."""
User_279,Service_18,Pest control,4,"""Not happy with the service."""
User_1196,Service_17,Laptop Repair,3,"""Excellent service!"""
User_1070,Service_14,Bathroom cleaning,2,"""Not happy with the service."""
User_800,Service_8,Microwave Repair,5,"""Could be better."""
User_644,Service_4,AC Repair Service,2,"""Excellent service!"""
User_1429,Service_8,Microwave Repair,5,"""Excellent service!"""
User_1107,Service_11,Shave/beard grooming,5,"""Could be better."""
User_299,Service_1,Electrician,2,"""Excellent service!"""
User_1804,Service_11,Shave/beard grooming,1,"""Excellent service!"""
User_967,Service_3,Carpenter,5,"""Could be better."""
User_858,Service_4,AC Repair Service,5,"""Not happy with the service."""
User_1705,Service_6,Washing Machine Repair,3,"""Satisfactory work."""
User_1325,Service_10,Face care,1,"""Could be better."""
User_1024,Service_13,Massage,2,"""Good job overall."""
User_1383,Service_12,Hair colour,1,"""Not happy with the service."""
User_1505,Service_4,AC Repair Service,3,"""Good job overall."""
User_415,Service_17,Laptop Repair,4,"""Satisfactory work."""
User_531,Service_9,Men/kids haircut,5,"""Could be better."""
User_890,Service_4,AC Repair Service,1,"""Could be better."""
User_88,Service_17,Laptop Repair,1,"""Good job overall."""
User_57,Service_15,Kitchen cleaning,1,"""Satisfactory work."""
User_1282,Service_18,Pest control,5,"""Not happy with the service."""
User_608,Service_6,Washing Machine Repair,3,"""Excellent service!"""
User_646,Service_11,Shave/beard grooming,1,"""Satisfactory work."""
User_391,Service_11,Shave/beard grooming,4,"""Could be better."""
User_1897,Service_19,Full home cleaning,3,"""Could be better."""
User_479,Service_12,Hair colour,1,"""Good job overall."""
User_198,Service_15,Kitchen cleaning,2,"""Satisfactory work."""
User_582,Service_1,Electrician,2,"""Excellent service!"""
User_1541,Service_11,Shave/beard grooming,2,"""Excellent service!"""
User_764,Service_1,Electrician,5,"""Satisfactory work."""
User_1270,Service_9,Men/kids haircut,4,"""Good job overall."""
User_1539,Service_1,Electrician,5,"""Could be better."""
User_1691,Service_10,Face care,5,"""Satisfactory work."""
User_1448,Service_13,Massage,3,"""Satisfactory work."""
User_1059,Service_6,Washing Machine Repair,3,"""Good job overall."""
User_1088,Service_10,Face care,5,"""Good job overall."""
User_842,Service_1,Electrician,4,"""Not happy with the service."""
User_1374,Service_10,Face care,4,"""Satisfactory work."""
User_152,Service_20,Home painting,2,"""Could be better."""
User_489,Service_6,Washing Machine Repair,3,"""Excellent service!"""
User_156,Service_12,Hair colour,5,"""Satisfactory work."""
User_1495,Service_5,Refrigerator Repair,1,"""Not happy with the service."""
User_1950,Service_4,AC Repair Service,5,"""Excellent service!"""
User_1707,Service_3,Carpenter,2,"""Excellent service!"""
User_775,Service_12,Hair colour,4,"""Could be better."""
User_1843,Service_10,Face care,2,"""Satisfactory work."""
User_667,Service_1,Electrician,2,"""Satisfactory work."""
User_982,Service_10,Face care,1,"""Not happy with the service."""
User_1455,Service_20,Home painting,2,"""Satisfactory work."""
User_41,Service_15,Kitchen cleaning,4,"""Excellent service!"""
User_581,Service_7,Water Purifier Repair,3,"""Satisfactory work."""
User_1291,Service_3,Carpenter,2,"""Satisfactory work."""
User_126,Service_4,AC Repair Service,5,"""Excellent service!"""
User_1122,Service_17,Laptop Repair,2,"""Satisfactory work."""
User_253,Service_12,Hair colour,4,"""Good job overall."""
User_433,Service_4,AC Repair Service,5,"""Excellent service!"""
User_1648,Service_12,Hair colour,4,"""Not happy with the service."""
User_884,Service_2,Plumber,1,"""Not happy with the service."""
User_1510,Service_16,Chimney Repair,2,"""Satisfactory work."""
User_1855,Service_16,Chimney Repair,4,"""Good job overall."""
User_1970,Service_6,Washing Machine Repair,4,"""Not happy with the service."""
User_1432,Service_15,Kitchen cleaning,1,"""Excellent service!"""
User_1303,Service_6,Washing Machine Repair,5,"""Not happy with the service."""
User_663,Service_3,Carpenter,3,"""Satisfactory work."""
User_472,Service_6,Washing Machine Repair,3,"""Not happy with the service."""
User_1458,Service_5,Refrigerator Repair,4,"""Not happy with the service."""
User_1194,Service_5,Refrigerator Repair,3,"""Good job overall."""
User_24,Service_20,Home painting,2,"""Not happy with the service."""
User_1953,Service_16,Chimney Repair,5,"""Satisfactory work."""
User_1400,Service_2,Plumber,3,"""Not happy with the service."""
User_1994,Service_1,Electrician,3,"""Excellent service!"""
User_40,Service_13,Massage,5,"""Satisfactory work."""
User_187,Service_4,AC Repair Service,3,"""Excellent service!"""
User_7,Service_14,Bathroom cleaning,3,"""Could be better."""
User_788,Service_19,Full home cleaning,1,"""Not happy with the service."""
User_265,Service_14,Bathroom cleaning,4,"""Satisfactory work."""
User_1207,Service_8,Microwave Repair,3,"""Satisfactory work."""
User_617,Service_20,Home painting,1,"""Satisfactory work."""
User_721,Service_16,Chimney Repair,4,"""Good job overall."""
User_1686,Service_17,Laptop Repair,4,"""Not happy with the service."""
User_1977,Service_2,Plumber,4,"""Not happy with the service."""
User_414,Service_11,Shave/beard grooming,1,"""Satisfactory work."""
User_476,Service_4,AC Repair Service,5,"""Satisfactory work."""
User_1729,Service_20,Home painting,3,"""Good job overall."""
User_543,Service_9,Men/kids haircut,4,"""Good job overall."""
User_1197,Service_13,Massage,2,"""Not happy with the service."""
User_1001,Service_17,Laptop Repair,3,"""Satisfactory work."""
User_957,Service_8,Microwave Repair,1,"""Excellent service!"""
User_1282,Service_5,Refrigerator Repair,3,"""Could be better."""
User_1516,Service_20,Home painting,3,"""Excellent service!"""
User_1607,Service_20,Home painting,4,"""Good job overall."""
User_1647,Service_2,Plumber,4,"""Good job overall."""
User_1658,Service_13,Massage,4,"""Satisfactory work."""
User_13,Service_2,Plumber,4,"""Satisfactory work."""
User_1359,Service_6,Washing Machine Repair,4,"""Could be better."""
User_1858,Service_8,Microwave Repair,4,"""Could be better."""
User_1738,Service_4,AC Repair Service,1,"""Could be better."""
User_1723,Service_2,Plumber,4,"""Good job overall."""
User_1781,Service_14,Bathroom cleaning,1,"""Not happy with the service."""
User_12,Service_18,Pest control,1,"""Excellent service!"""
User_1631,Service_2,Plumber,4,"""Excellent service!"""
User_779,Service_15,Kitchen cleaning,4,"""Satisfactory work."""
User_594,Service_10,Face care,2,"""Could be better."""
User_1872,Service_19,Full home cleaning,5,"""Good job overall."""
User_1977,Service_2,Plumber,3,"""Excellent service!"""
User_1752,Service_3,Carpenter,1,"""Satisfactory work."""
User_894,Service_20,Home painting,3,"""Could be better."""
User_507,Service_14,Bathroom cleaning,5,"""Excellent service!"""
User_1783,Service_12,Hair colour,3,"""Could be better."""
User_421,Service_16,Chimney Repair,5,"""Good job overall."""
User_1358,Service_15,Kitchen cleaning,4,"""Good job overall."""
User_1181,Service_9,Men/kids haircut,1,"""Could be better."""
User_224,Service_20,Home painting,2,"""Excellent service!"""
User_1916,Service_4,AC Repair Service,1,"""Excellent service!"""
User_762,Service_8,Microwave Repair,5,"""Could be better."""
User_1868,Service_10,Face care,4,"""Could be better."""
User_1438,Service_13,Massage,4,"""Excellent service!"""
User_198,Service_17,Laptop Repair,3,"""Satisfactory work."""
User_1264,Service_9,Men/kids haircut,4,"""Excellent service!"""
User_60,Service_11,Shave/beard grooming,2,"""Could be better."""
User_1333,Service_9,Men/kids haircut,1,"""Excellent service!"""
User_1155,Service_16,Chimney Repair,4,"""Excellent service!"""
User_765,Service_1,Electrician,2,"""Good job overall."""
User_891,Service_2,Plumber,4,"""Not happy with the service."""
User_1305,Service_16,Chimney Repair,2,"""Satisfactory work."""
User_21,Service_5,Refrigerator Repair,2,"""Could be better."""
User_1771,Service_7,Water Purifier Repair,5,"""Excellent service!"""
User_46,Service_15,Kitchen cleaning,3,"""Could be better."""
User_1205,Service_17,Laptop Repair,5,"""Satisfactory work."""
User_913,Service_15,Kitchen cleaning,5,"""Not happy with the service."""
User_1389,Service_14,Bathroom cleaning,4,"""Not happy with the service."""
User_1212,Service_8,Microwave Repair,3,"""Satisfactory work."""
User_1455,Service_20,Home painting,2,"""Not happy with the service."""
User_1095,Service_9,Men/kids haircut,3,"""Satisfactory work."""
User_1328,Service_5,Refrigerator Repair,2,"""Good job overall."""
User_267,Service_19,Full home cleaning,4,"""Excellent service!"""
User_1439,Service_5,Refrigerator Repair,2,"""Not happy with the service."""
User_242,Service_19,Full home cleaning,2,"""Good job overall."""
User_1593,Service_16,Chimney Repair,3,"""Could be better."""
User_1277,Service_4,AC Repair Service,4,"""Satisfactory work."""
User_771,Service_10,Face care,4,"""Good job overall."""
User_1227,Service_9,Men/kids haircut,3,"""Excellent service!"""
User_1993,Service_7,Water Purifier Repair,5,"""Not happy with the service."""
User_1786,Service_9,Men/kids haircut,5,"""Satisfactory work."""
User_489,Service_1,Electrician,5,"""Not happy with the service."""
User_1162,Service_1,Electrician,4,"""Good job overall."""
User_297,Service_9,Men/kids haircut,2,"""Could be better."""
User_1482,Service_2,Plumber,5,"""Could be better."""
User_342,Service_14,Bathroom cleaning,4,"""Excellent service!"""
User_1920,Service_7,Water Purifier Repair,1,"""Not happy with the service."""
User_1225,Service_10,Face care,4,"""Excellent service!"""
User_1393,Service_7,Water Purifier Repair,5,"""Good job overall."""
User_284,Service_8,Microwave Repair,4,"""Satisfactory work."""
User_1987,Service_13,Massage,1,"""Not happy with the service."""
User_1882,Service_18,Pest control,3,"""Not happy with the service."""
User_533,Service_12,Hair colour,1,"""Not happy with the service."""
User_615,Service_19,Full home cleaning,5,"""Satisfactory work."""
User_1859,Service_13,Massage,3,"""Excellent service!"""
User_1655,Service_1,Electrician,1,"""Satisfactory work."""
User_1474,Service_6,Washing Machine Repair,3,"""Could be better."""
User_532,Service_7,Water Purifier Repair,2,"""Good job overall."""
User_1324,Service_4,AC Repair Service,2,"""Satisfactory work."""
User_1957,Service_14,Bathroom cleaning,1,"""Good job overall."""
User_1786,Service_14,Bathroom cleaning,3,"""Satisfactory work."""
User_1993,Service_8,Microwave Repair,2,"""Could be better."""
User_565,Service_9,Men/kids haircut,2,"""Could be better."""
User_914,Service_6,Washing Machine Repair,4,"""Not happy with the service."""
User_731,Service_3,Carpenter,1,"""Good job overall."""
User_994,Service_6,Washing Machine Repair,2,"""Not happy with the service."""
User_461,Service_4,AC Repair Service,3,"""Excellent service!"""
User_788,Service_12,Hair colour,1,"""Not happy with the service."""
User_1170,Service_12,Hair colour,1,"""Could be better."""
User_253,Service_9,Men/kids haircut,3,"""Excellent service!"""
User_666,Service_8,Microwave Repair,5,"""Satisfactory work."""
User_592,Service_7,Water Purifier Repair,5,"""Satisfactory work."""
User_1112,Service_9,Men/kids haircut,2,"""Good job overall."""
User_1084,Service_19,Full home cleaning,5,"""Satisfactory work."""
User_642,Service_11,Shave/beard grooming,2,"""Excellent service!"""
User_1441,Service_8,Microwave Repair,2,"""Satisfactory work."""
User_1214,Service_13,Massage,2,"""Excellent service!"""
User_322,Service_5,Refrigerator Repair,3,"""Satisfactory work."""
User_925,Service_10,Face care,5,"""Excellent service!"""
User_958,Service_12,Hair colour,5,"""Satisfactory work."""
User_1410,Service_16,Chimney Repair,5,"""Satisfactory work."""
User_836,Service_8,Microwave Repair,4,"""Excellent service!"""
User_1280,Service_9,Men/kids haircut,2,"""Not happy with the service."""
User_605,Service_8,Microwave Repair,4,"""Satisfactory work."""
User_1077,Service_13,Massage,1,"""Satisfactory work."""
User_1619,Service_13,Massage,3,"""Excellent service!"""
User_706,Service_9,Men/kids haircut,1,"""Satisfactory work."""
User_432,Service_16,Chimney Repair,3,"""Excellent service!"""
User_60,Service_12,Hair colour,3,"""Excellent service!"""
User_1249,Service_13,Massage,3,"""Could be better."""
User_1295,Service_7,Water Purifier Repair,1,"""Satisfactory work."""
User_248,Service_16,Chimney Repair,4,"""Satisfactory work."""
User_522,Service_4,AC Repair Service,4,"""Not happy with the service."""
User_1283,Service_8,Microwave Repair,2,"""Good job overall."""
User_895,Service_8,Microwave Repair,5,"""Excellent service!"""
User_1423,Service_4,AC Repair Service,4,"""Excellent service!"""
User_1513,Service_17,Laptop Repair,1,"""Not happy with the service."""
User_1468,Service_14,Bathroom cleaning,4,"""Good job overall."""
User_182,Service_12,Hair colour,3,"""Not happy with the service."""
User_642,Service_5,Refrigerator Repair,5,"""Not happy with the service."""
User_1756,Service_2,Plumber,4,"""Excellent service!"""
User_412,Service_3,Carpenter,3,"""Excellent service!"""
User_79,Service_18,Pest control,5,"""Not happy with the service."""
User_1273,Service_7,Water Purifier Repair,5,"""Excellent service!"""
User_1803,Service_16,Chimney Repair,2,"""Excellent service!"""
User_59,Service_14,Bathroom cleaning,3,"""Not happy with the service."""
User_180,Service_5,Refrigerator Repair,5,"""Not happy with the service."""
User_534,Service_8,Microwave Repair,1,"""Satisfactory work."""
User_1094,Service_19,Full home cleaning,5,"""Good job overall."""
User_871,Service_2,Plumber,1,"""Excellent service!"""
User_282,Service_19,Full home cleaning,5,"""Not happy with the service."""
User_139,Service_7,Water Purifier Repair,3,"""Could be better."""
User_53,Service_15,Kitchen cleaning,1,"""Excellent service!"""
User_353,Service_1,Electrician,1,"""Good job overall."""
User_856,Service_4,AC Repair Service,1,"""Not happy with the service."""
User_214,Service_5,Refrigerator Repair,2,"""Satisfactory work."""
User_49,Service_16,Chimney Repair,3,"""Excellent service!"""
User_1677,Service_4,AC Repair Service,1,"""Excellent service!"""
User_321,Service_1,Electrician,5,"""Not happy with the service."""
User_908,Service_19,Full home cleaning,2,"""Good job overall."""
User_1975,Service_12,Hair colour,4,"""Excellent service!"""
User_1944,Service_12,Hair colour,3,"""Satisfactory work."""
User_1451,Service_16,Chimney Repair,2,"""Not happy with the service."""
User_767,Service_8,Microwave Repair,3,"""Could be better."""
User_1459,Service_2,Plumber,4,"""Not happy with the service."""
User_1004,Service_5,Refrigerator Repair,2,"""Good job overall."""
User_754,Service_6,Washing Machine Repair,5,"""Not happy with the service."""
User_1822,Service_10,Face care,1,"""Satisfactory work."""
User_576,Service_18,Pest control,1,"""Not happy with the service."""
User_1575,Service_20,Home painting,1,"""Good job overall."""
User_647,Service_18,Pest control,3,"""Satisfactory work."""
User_1118,Service_14,Bathroom cleaning,5,"""Could be better."""
User_1145,Service_2,Plumber,4,"""Not happy with the service."""
User_491,Service_9,Men/kids haircut,1,"""Good job overall."""
User_1811,Service_18,Pest control,2,"""Not happy with the service."""
User_1715,Service_6,Washing Machine Repair,1,"""Satisfactory work."""
User_1496,Service_16,Chimney Repair,5,"""Good job overall."""
User_150,Service_1,Electrician,3,"""Could be better."""
User_830,Service_12,Hair colour,4,"""Good job overall."""
User_1567,Service_4,AC Repair Service,2,"""Not happy with the service."""
User_1325,Service_16,Chimney Repair,1,"""Good job overall."""
User_1736,Service_9,Men/kids haircut,4,"""Excellent service!"""
User_739,Service_17,Laptop Repair,5,"""Satisfactory work."""
User_122,Service_2,Plumber,5,"""Could be better."""
User_724,Service_3,Carpenter,2,"""Satisfactory work."""
User_1794,Service_12,Hair colour,4,"""Good job overall."""
User_812,Service_18,Pest control,2,"""Not happy with the service."""
User_1455,Service_2,Plumber,3,"""Excellent service!"""
User_970,Service_4,AC Repair Service,1,"""Good job overall."""
User_599,Service_7,Water Purifier Repair,1,"""Good job overall."""
User_583,Service_1,Electrician,1,"""Not happy with the service."""
User_1825,Service_14,Bathroom cleaning,4,"""Could be better."""
User_329,Service_9,Men/kids haircut,1,"""Good job overall."""
User_569,Service_20,Home painting,1,"""Excellent service!"""
User_649,Service_2,Plumber,1,"""Good job overall."""
User_1421,Service_6,Washing Machine Repair,5,"""Could be better."""
User_1677,Service_5,Refrigerator Repair,2,"""Could be better."""
User_909,Service_18,Pest control,1,"""Not happy with the service."""
User_1492,Service_19,Full home cleaning,2,"""Could be better."""
User_81,Service_19,Full home cleaning,5,"""Could be better."""
User_1803,Service_9,Men/kids haircut,4,"""Satisfactory work."""
User_555,Service_10,Face care,5,"""Could be better."""
User_265,Service_8,Microwave Repair,5,"""Not happy with the service."""
User_1158,Service_1,Electrician,5,"""Good job overall."""
User_1681,Service_15,Kitchen cleaning,2,"""Good job overall."""
User_1882,Service_14,Bathroom cleaning,1,"""Satisfactory work."""
User_628,Service_9,Men/kids haircut,1,"""Could be better."""
User_376,Service_2,Plumber,3,"""Could be better."""
User_1001,Service_14,Bathroom cleaning,4,"""Satisfactory work."""
User_1392,Service_11,Shave/beard grooming,5,"""Good job overall."""
User_1591,Service_17,Laptop Repair,4,"""Could be better."""
User_883,Service_15,Kitchen cleaning,5,"""Excellent service!"""
User_1326,Service_12,Hair colour,4,"""Not happy with the service."""
User_1256,Service_12,Hair colour,4,"""Excellent service!"""
User_546,Service_14,Bathroom cleaning,4,"""Excellent service!"""
User_1984,Service_19,Full home cleaning,4,"""Could be better."""
User_1014,Service_19,Full home cleaning,1,"""Good job overall."""
User_1772,Service_2,Plumber,4,"""Not happy with the service."""
User_543,Service_13,Massage,3,"""Could be better."""
User_980,Service_13,Massage,2,"""Could be better."""
User_649,Service_8,Microwave Repair,5,"""Satisfactory work."""
User_556,Service_15,Kitchen cleaning,4,"""Good job overall."""
User_1854,Service_4,AC Repair Service,3,"""Satisfactory work."""
User_1513,Service_4,AC Repair Service,1,"""Could be better."""
User_1463,Service_7,Water Purifier Repair,5,"""Excellent service!"""
User_1076,Service_20,Home painting,1,"""Could be better."""
User_480,Service_2,Plumber,3,"""Not happy with the service."""
User_504,Service_1,Electrician,1,"""Satisfactory work."""
User_1814,Service_1,Electrician,4,"""Good job overall."""
User_1291,Service_19,Full home cleaning,1,"""Not happy with the service."""
User_1129,Service_3,Carpenter,3,"""Could be better."""
User_240,Service_18,Pest control,4,"""Not happy with the service."""
User_539,Service_15,Kitchen cleaning,2,"""Not happy with the service."""
User_527,Service_3,Carpenter,2,"""Good job overall."""
User_1580,Service_19,Full home cleaning,3,"""Excellent service!"""
User_363,Service_19,Full home cleaning,5,"""Good job overall."""
User_1354,Service_8,Microwave Repair,2,"""Good job overall."""
User_445,Service_12,Hair colour,2,"""Not happy with the service."""
User_1136,Service_17,Laptop Repair,5,"""Not happy with the service."""
User_550,Service_4,AC Repair Service,1,"""Excellent service!"""
User_905,Service_11,Shave/beard grooming,1,"""Satisfactory work."""
User_37,Service_8,Microwave Repair,1,"""Excellent service!"""
User_277,Service_18,Pest control,3,"""Could be better."""
User_1204,Service_19,Full home cleaning,1,"""Could be better."""
